SAL_CODE_2021,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,0,3,3,0,0,0,0,8,31,71,114,152,181,113,24,4,0,683,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,3,5,5,4,0,0,0,22,0,0,3,0,3,0,0,0,0,4,8,9,14,32,23,11,0,0,0,97,0,0,0,0,0,0,0,0,0,9,10,20,12,8,4,7,0,0,0,65,35,22,21,0,12,9,0,0,0,106,0,0,7,3,0,3,0,0,0,18,0,3,11,5,3,0,0,0,0,20,0,0,3,0,5,3,3,0,0,19,0,5,6,6,0,11,0,4,0,26,5,11,19,35,42,29,11,3,0,155,0,0,5,7,7,3,0,0,0,31,5,8,56,106,146,76,17,0,0,411,0,10,14,21,32,25,6,0,0,107,0,22,50,40,46,30,15,0,0,208,5,3,0,6,3,3,3,0,0,21
SAL80110,0,7,15,0,0,0,0,0,0,26,24,221,874,344,203,132,24,0,0,1819,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,21,12,6,4,0,0,0,53,0,3,15,5,0,4,0,0,0,22,4,29,50,30,3,11,0,0,0,124,0,4,11,9,4,0,0,0,0,24,6,48,130,34,19,5,6,0,0,247,19,42,120,37,17,7,0,0,0,243,0,4,23,14,8,7,5,0,0,51,0,0,15,11,11,6,0,0,0,47,0,0,17,9,0,4,0,0,0,33,0,9,17,8,4,3,0,0,0,42,0,31,134,69,32,17,6,0,0,298,0,8,50,26,12,11,0,0,0,107,0,80,445,265,133,83,15,0,0,1025,0,19,83,36,20,23,4,0,0,186,0,65,424,182,99,48,10,0,0,835,3,10,13,13,6,0,0,0,0,47
SAL80111,0,0,0,0,0,0,0,0,0,0,4,4,3,5,10,12,0,0,0,33,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,4,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,4,0,0,7,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0
SAL80112,4,0,4,0,0,0,0,0,0,12,68,52,105,168,199,151,35,4,3,786,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,4,6,6,4,0,0,31,0,0,0,4,0,0,0,0,0,7,0,12,13,19,20,10,0,0,0,83,0,0,3,0,5,7,0,0,0,13,27,18,18,5,15,10,6,0,0,98,46,16,13,15,7,14,3,0,0,107,0,4,0,7,3,3,0,0,0,17,4,0,3,6,8,4,3,0,0,31,0,0,4,3,10,3,0,0,0,21,0,4,4,8,7,14,6,0,0,41,3,25,35,54,83,52,20,3,0,271,0,4,10,3,0,3,0,0,0,23,0,24,45,102,150,84,19,0,0,423,13,14,19,22,32,24,8,4,0,143,10,7,24,52,55,58,12,4,0,224,7,6,0,0,5,4,5,0,0,21
SAL80113,0,0,5,0,0,0,0,0,0,8,14,75,110,60,58,71,19,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,0,0,12,5,0,3,5,0,0,27,0,0,4,0,0,0,4,0,0,6,4,13,5,3,5,0,0,0,0,32,6,32,25,9,5,6,0,0,0,81,4,0,6,0,0,3,0,0,0,16,0,3,10,0,0,5,0,0,0,15,0,0,0,5,6,4,0,0,0,11,0,5,0,0,0,10,3,0,0,16,0,24,36,15,17,27,10,0,0,135,0,0,3,0,5,7,4,0,0,19,0,32,90,59,56,46,8,0,0,297,10,10,26,14,12,22,5,0,0,97,0,13,17,6,4,13,5,0,0,60,0,4,8,0,10,7,7,0,0,28
SAL80114,0,5,5,0,0,0,0,0,0,18,45,53,177,155,172,126,22,0,0,749,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,11,6,10,3,0,0,0,46,0,0,0,0,8,7,0,0,0,15,7,25,61,39,39,25,4,0,0,211,0,5,3,3,3,4,8,0,0,23,18,18,25,22,13,19,3,0,0,124,26,16,11,12,8,5,0,0,0,74,3,5,13,16,29,20,11,0,0,100,0,3,8,3,5,0,0,0,0,11,0,0,0,4,5,0,0,0,0,10,0,0,8,3,4,0,0,0,0,21,0,4,36,26,15,12,0,0,0,92,0,3,9,4,10,8,0,0,0,40,0,14,88,97,83,60,8,0,0,351,8,4,38,28,29,18,0,0,0,121,11,17,53,41,46,41,9,0,0,211,5,4,4,0,5,5,0,0,0,22
SAL80115,0,0,0,0,0,0,0,0,0,8,39,61,178,214,178,101,32,3,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,9,5,0,0,0,0,34,0,0,4,4,4,3,0,0,0,15,3,14,39,23,30,18,0,0,0,126,0,0,0,8,8,4,0,0,0,15,15,12,14,13,11,10,3,4,0,89,25,14,19,8,6,9,0,0,0,75,0,0,3,4,5,6,4,0,0,27,0,0,3,5,10,0,0,0,0,16,0,0,7,9,3,0,0,0,0,20,0,0,4,0,4,4,0,0,0,13,0,9,36,57,31,22,8,0,0,163,7,3,9,10,13,14,3,0,0,48,0,14,96,142,130,62,12,3,0,460,6,12,30,53,38,26,9,0,0,169,4,15,67,54,48,24,17,0,0,228,10,4,10,6,5,0,0,0,0,39
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,0,6,5,0,0,0,0,0,8,36,72,193,213,151,63,20,5,0,755,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,3,0,0,13,0,3,5,0,3,0,0,0,0,20,6,11,45,34,13,9,6,0,0,122,0,0,6,3,5,0,0,0,0,17,14,19,31,10,9,7,9,0,0,93,25,17,27,10,16,8,0,0,0,110,0,3,7,6,5,9,0,0,0,27,3,0,0,5,6,4,0,0,0,19,0,0,3,9,5,0,0,0,0,14,0,3,9,0,4,0,0,0,0,14,0,9,42,54,33,7,9,4,0,166,0,0,7,14,9,3,0,0,0,43,0,15,73,141,109,48,10,0,0,398,10,5,47,59,36,9,5,3,0,185,4,23,60,49,30,19,5,0,0,182,8,6,10,7,5,4,0,0,0,37
SAL80118,0,0,4,3,5,0,0,0,0,8,50,55,131,179,143,77,27,0,0,658,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,0,0,0,25,0,0,0,0,3,0,0,0,0,12,7,17,41,48,16,11,3,0,0,138,0,0,0,6,0,0,0,0,0,5,31,15,7,12,8,4,4,3,0,88,25,17,8,3,4,0,0,0,0,62,0,0,0,3,15,5,0,0,0,21,0,0,4,11,9,3,0,0,0,23,0,0,4,4,0,0,0,0,0,14,0,0,0,6,0,3,0,0,0,16,0,12,19,39,27,18,6,0,0,119,0,6,9,5,13,9,3,0,0,44,5,9,66,99,101,42,15,0,0,329,14,8,21,47,40,10,5,0,0,145,6,16,32,38,37,29,6,0,0,163,11,0,0,3,3,6,0,0,0,24
SAL80119,0,0,0,0,0,0,0,0,0,0,29,32,85,103,126,78,15,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,7,12,13,11,9,5,0,0,69,0,5,0,0,0,0,0,0,0,0,12,15,9,6,12,3,0,0,0,53,28,8,8,12,8,0,0,0,0,57,0,0,5,0,6,3,3,0,0,18,0,3,3,4,0,0,0,0,0,10,0,0,0,5,4,0,0,0,0,19,0,0,0,7,3,9,0,0,0,17,0,5,17,13,24,16,7,0,0,88,0,0,5,7,0,3,3,0,0,25,10,11,47,88,96,48,3,0,0,304,5,3,20,20,17,22,4,0,0,90,5,10,28,26,21,14,5,0,0,110,6,0,0,0,0,7,0,0,0,19
SAL80120,0,0,4,0,0,0,0,0,0,6,12,27,97,68,18,7,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,12,7,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,8,12,11,0,0,0,0,0,37,8,0,13,6,0,0,0,0,0,24,0,0,5,9,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,10,0,0,3,4,0,0,0,0,0,11,0,0,5,8,6,0,0,0,0,17,0,4,18,12,5,0,0,0,0,44,0,0,6,6,0,0,0,0,0,12,0,3,31,34,7,6,0,0,0,86,0,0,15,12,7,4,0,0,0,37,0,9,38,28,11,4,0,0,0,87,0,3,0,0,0,0,0,0,0,4
SAL80121,0,0,0,0,0,0,0,0,0,0,7,9,15,7,16,14,11,0,0,75,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,3,7,3,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,0,0,0,16,3,5,4,0,0,3,0,0,0,20,0,0,0,0,7,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,13,3,0,0,3,0,7,0,0,0,21,0,0,3,3,11,10,3,0,0,32,0,3,0,0,0,8,0,0,0,7,0,0,0,4,0,5,7,0,0,20,0,0,0,0,0,0,0,0,0,0
SAL80122,0,5,6,6,0,0,0,0,0,11,18,44,223,177,60,14,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,4,0,0,0,15,0,4,0,4,0,0,0,0,0,4,0,9,37,30,4,4,0,0,0,85,0,0,5,4,0,0,0,0,0,12,8,8,48,23,3,3,0,0,0,98,9,11,31,10,4,0,0,0,0,70,0,3,25,19,8,0,0,0,0,55,0,0,6,8,0,0,0,0,0,17,0,0,7,11,0,0,0,0,0,22,0,0,7,4,0,0,0,0,0,12,0,6,46,55,18,6,0,0,0,123,0,3,0,12,5,3,0,0,0,23,0,7,92,119,27,5,0,0,0,262,0,4,31,26,13,3,0,0,0,79,3,14,76,66,27,6,0,0,0,188,4,0,0,0,0,0,0,0,0,10
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
SAL80124,0,0,0,7,8,3,0,0,0,22,77,103,245,217,244,186,28,0,0,1100,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,10,13,15,16,3,0,0,64,0,0,11,0,6,9,0,0,0,26,9,39,62,41,38,33,8,3,0,230,0,0,6,4,7,5,3,0,0,36,38,31,34,17,21,25,3,0,0,165,44,11,19,9,14,6,6,0,0,103,4,6,12,12,18,18,5,0,0,70,0,0,5,5,12,9,0,0,0,26,0,0,8,5,4,7,0,0,0,31,0,3,3,0,3,7,0,0,0,17,4,15,34,32,36,23,4,0,0,144,5,4,19,17,15,13,5,0,0,72,4,21,132,149,174,142,11,0,0,623,9,19,30,28,36,22,13,0,0,171,6,26,60,46,47,37,13,0,0,242,6,3,4,12,8,3,0,0,0,37
SAL80125,0,0,5,5,4,0,0,0,0,17,15,42,215,233,82,18,0,0,0,611,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0,26,0,0,0,4,0,0,0,0,0,6,0,4,41,29,14,4,0,0,0,89,0,0,0,6,0,0,0,0,0,8,8,12,33,11,12,3,0,0,0,80,13,6,37,8,4,0,0,0,0,75,0,0,17,7,5,3,3,0,0,36,0,0,0,11,0,3,0,0,0,17,0,0,9,9,0,0,0,0,0,23,0,0,6,3,4,4,0,0,0,14,0,9,46,98,26,5,5,0,0,181,0,6,8,12,3,5,0,0,0,31,0,13,77,174,84,13,0,0,0,368,0,4,32,41,15,8,0,0,0,103,7,7,63,63,24,7,0,0,0,168,3,4,0,4,0,0,0,0,0,14
SAL80126,0,0,0,0,0,0,0,0,0,8,31,55,107,156,154,76,18,4,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,0,0,0,24,0,0,0,5,4,6,0,0,0,10,6,16,17,26,17,3,0,0,0,87,0,0,0,6,3,0,0,0,0,6,15,11,9,10,13,7,3,0,0,65,25,11,8,3,4,0,0,0,0,57,0,0,7,4,4,3,0,0,0,26,0,0,3,6,5,4,4,0,0,21,0,0,6,3,7,0,3,0,0,21,0,0,3,3,0,5,0,0,0,17,0,20,28,44,42,18,0,6,0,158,0,4,5,4,6,3,5,0,0,31,0,19,63,104,98,57,12,0,0,361,3,7,12,24,35,16,0,0,0,105,0,17,37,46,40,20,5,0,0,166,5,0,0,3,0,0,0,0,0,18
SAL80127,0,4,3,0,3,0,0,0,0,10,45,359,637,265,179,81,21,0,0,1593,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,7,0,0,0,0,0,32,0,3,12,0,6,0,0,0,0,24,0,9,44,17,14,0,0,0,0,93,0,5,8,6,4,0,0,0,0,17,15,40,50,15,3,5,0,0,0,133,15,65,57,18,3,4,3,0,0,171,0,3,6,11,0,5,0,0,0,30,0,10,19,8,3,0,0,0,0,46,0,10,28,11,4,5,0,0,0,56,0,11,12,10,9,0,0,0,0,35,0,115,201,83,46,31,16,0,0,492,0,4,24,12,6,5,0,0,0,57,8,162,516,250,155,77,9,0,0,1164,8,61,94,61,48,21,11,0,0,305,3,46,101,36,20,21,3,3,0,224,4,13,29,9,0,3,6,0,0,69
SAL80128,0,0,0,0,0,0,0,0,0,4,7,6,17,30,23,8,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,6,3,14,5,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,10,21,10,10,0,0,0,49,0,0,0,8,12,0,0,0,0,18,0,6,0,6,4,0,3,0,0,19,0,0,0,4,0,0,0,0,0,5
SAL80129,0,4,8,6,4,0,0,0,0,19,90,157,405,489,400,280,73,0,0,1892,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,10,18,8,20,5,13,0,0,80,5,0,12,6,5,5,5,0,0,39,16,35,90,61,59,28,13,0,0,299,0,3,10,8,3,16,3,0,0,37,40,49,49,48,35,34,19,0,0,264,83,40,44,30,21,11,8,0,0,227,4,4,24,20,18,12,11,0,0,95,0,0,13,15,14,8,0,0,0,57,0,3,8,18,13,4,3,3,0,46,0,3,12,10,5,0,0,0,0,32,3,12,102,97,56,48,20,0,0,339,3,10,25,30,18,17,3,0,0,110,4,29,220,351,315,189,42,3,0,1165,12,37,47,88,92,67,25,3,0,366,12,42,133,129,106,78,22,0,0,520,10,13,11,12,9,8,6,0,0,65
SAL80130,0,0,6,3,3,0,0,0,0,8,32,56,143,184,161,71,22,9,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,7,4,8,0,0,0,33,0,0,0,0,0,0,0,0,0,8,5,17,29,21,15,11,4,0,0,99,0,5,5,0,4,0,0,0,0,10,12,9,18,10,7,3,5,0,0,70,22,14,12,8,8,0,0,0,0,62,0,0,0,4,9,7,3,0,0,30,0,0,4,0,4,0,0,0,0,18,0,3,3,6,0,0,0,0,0,9,0,4,4,5,7,3,0,0,0,20,0,9,40,34,33,11,6,0,0,134,0,0,7,6,6,6,0,0,0,34,0,12,74,159,123,58,5,0,0,428,5,3,25,32,33,11,6,0,0,121,5,14,40,51,36,31,8,0,0,185,9,0,3,5,5,3,0,0,0,21
SAL80131,0,6,9,4,9,0,0,0,0,30,80,198,579,574,384,211,32,0,0,2064,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,5,15,10,10,9,0,0,0,60,0,0,7,11,3,0,0,0,0,25,5,25,65,42,22,9,0,0,0,169,5,3,4,7,7,5,0,0,0,27,25,49,62,30,16,13,6,0,0,197,64,40,55,31,9,0,0,0,0,201,0,0,15,12,8,5,0,0,0,50,0,4,40,17,13,6,0,0,0,93,0,6,15,13,11,4,0,0,0,44,0,0,13,8,7,0,3,0,0,37,3,46,137,163,92,48,13,0,0,498,3,9,49,27,19,9,3,0,0,125,5,54,294,449,308,129,11,0,0,1253,12,33,118,136,110,57,20,0,0,485,15,51,122,83,58,49,10,0,4,383,12,18,25,22,16,12,7,0,0,121
SAL80132,0,0,0,5,0,3,0,0,0,8,50,70,124,165,174,91,28,3,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,9,0,0,0,23,0,0,0,0,0,0,0,0,0,6,3,10,15,21,11,8,0,0,0,68,0,0,3,3,5,5,0,0,0,16,25,19,15,10,4,3,4,0,0,78,43,11,18,7,7,7,5,0,0,98,0,0,9,5,8,0,0,0,0,27,4,5,0,3,4,8,0,0,0,18,0,0,6,4,3,7,5,0,0,32,0,0,4,3,3,3,0,0,0,16,0,19,28,41,64,25,6,4,0,193,0,0,10,8,4,6,0,0,0,27,7,16,50,131,139,49,11,0,0,398,15,19,26,29,57,38,7,3,0,193,4,18,39,33,29,20,7,0,0,149,11,6,3,4,3,4,0,0,0,36
SAL80133,0,0,5,4,0,0,0,0,0,19,47,80,176,253,247,123,34,3,0,967,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,0,0,0,23,0,0,4,5,6,0,0,0,0,17,6,9,31,30,26,8,3,0,0,122,0,0,0,3,0,0,0,0,0,9,16,16,21,3,17,7,6,0,0,82,26,26,16,6,7,3,0,0,0,82,0,0,5,4,11,3,0,0,0,32,5,5,5,12,6,0,0,0,0,37,0,3,7,13,5,0,6,0,0,38,0,4,6,3,5,0,0,0,0,22,0,12,39,70,48,32,17,0,0,225,0,0,15,12,15,8,4,0,0,52,0,20,99,203,198,67,13,0,0,602,4,12,32,48,51,40,6,0,0,201,3,18,70,53,49,36,12,4,0,236,5,8,6,8,4,4,0,0,0,38
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,0,3,9,10,4,0,0,0,0,27,31,126,454,354,163,80,13,0,0,1227,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,9,17,7,4,0,0,0,0,37,0,5,3,5,0,0,0,0,0,10,4,16,43,27,11,4,0,0,0,108,0,0,5,6,0,0,0,0,0,17,15,24,63,15,5,4,6,0,0,127,15,19,45,21,8,9,0,0,0,119,0,7,10,11,9,3,0,0,0,37,0,0,8,11,6,0,0,0,0,25,0,4,13,18,8,0,0,0,0,40,0,0,17,7,3,0,0,0,0,27,0,25,120,107,33,16,4,0,0,305,0,6,23,10,4,4,0,0,0,48,3,44,227,261,128,69,11,0,0,743,3,28,75,61,42,11,0,0,0,223,4,34,163,130,54,33,5,0,0,415,3,13,11,4,3,3,0,0,0,35
SAL80136,0,3,0,0,3,0,0,0,0,19,41,55,87,154,164,159,52,8,0,726,0,0,0,0,0,5,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,12,0,0,3,3,5,4,0,0,0,13,3,9,3,12,17,17,8,0,0,68,0,0,0,0,4,0,0,0,0,7,27,13,4,8,9,20,4,0,0,84,14,15,6,7,0,8,5,0,0,61,0,3,0,0,10,10,0,0,0,19,0,0,3,6,7,9,3,0,0,23,0,0,3,9,11,4,3,0,0,30,0,0,3,3,8,7,6,3,0,25,0,17,26,73,71,50,26,4,0,270,0,3,4,8,9,5,3,0,0,28,5,22,53,102,109,73,24,5,0,390,4,11,14,14,15,36,13,4,0,109,3,8,27,42,51,61,22,0,0,213,3,9,7,3,6,13,4,0,0,42
SAL89494,0,0,0,0,0,0,0,0,0,3,14,23,31,16,13,16,0,0,0,111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,7,8,0,0,0,0,0,0,22,10,6,0,8,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,7,15,10,11,5,0,0,0,40,0,4,5,0,5,3,0,0,0,19,0,3,8,7,3,4,0,0,0,30,0,0,0,0,0,5,3,0,0,11
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
