SAL80023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80024,3,32,0,32,..,18,4,16,4,24,..,38,0,40,0,40,..,13,0,13,0,13,..,100,4,105,4,107,..,53,10,63,0,61,..,21,0,24,0,23,..,4,3,5,0,5,..,11,0,16,0,16,..,47,10,57,0,57,..,201,19,216,3,218,..,1709,168,1872,16,1887,..,24,0,24,195,223,2096,1730,170,1897,208,4202,2032,..,..,..,..,2032,..,4,0,4,0,4,..,52,3,54,0,54,..,0,0,0,0,0,..,77,16,92,0,92,..,478,62,538,3,540,..,8,0,8,0,8,..,559,78,643,3,643,..,3,3,9,0,9,..,10,0,10,0,10,..,15,0,15,0,15,..,9,0,9,0,9,..,33,0,33,0,33,..,18,0,22,0,22,..,61,0,65,0,63,..,213,6,215,0,214,..,54,4,64,0,59,..,16,0,16,0,16,..,41,0,38,0,38,..,18,0,18
SAL80025,0,24,0,24,..,18,0,18,0,19,..,22,0,22,0,22,..,5,0,5,0,5,..,62,0,62,0,64,..,41,5,51,0,51,..,57,3,64,0,64,..,9,0,5,0,5,..,6,0,8,0,8,..,32,9,40,0,40,..,224,17,240,6,253,..,1467,134,1598,10,1611,..,19,0,22,136,156,1875,1489,137,1619,148,3646,1899,..,..,..,..,1899,..,19,0,19,0,19,..,66,14,79,0,75,..,3,0,3,0,3,..,27,5,30,0,30,..,81,10,93,0,98,..,0,0,3,0,3,..,113,19,132,0,134,..,21,6,26,0,26,..,7,0,7,0,7,..,0,0,0,0,0,..,11,0,11,0,11,..,47,3,52,0,50,..,77,3,85,0,85,..,110,5,115,0,115,..,50,0,52,0,52,..,129,20,149,0,154,..,56,5,61,0,61,..,115,5,119,0,126,..,17,0,17
SAL80026,0,10,0,10,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,21,0,21,0,21,..,10,0,10,0,10,..,18,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,25,5,27,0,27,..,56,10,65,0,65,..,343,37,380,10,387,..,6,0,6,66,72,1354,351,37,387,75,1818,1528,..,..,..,..,1528,..,4,0,4,0,4,..,27,7,32,0,32,..,0,0,0,0,0,..,12,7,17,0,17,..,29,5,26,0,26,..,0,0,0,0,0,..,38,9,51,0,51,..,9,0,14,0,14,..,9,0,9,0,9,..,5,0,5,0,5,..,5,0,6,0,6,..,14,0,14,0,14,..,0,0,0,0,0,..,7,0,6,0,6,..,13,0,13,0,13,..,19,0,18,0,18,..,0,0,0,0,0,..,7,0,12,0,17,..,4,0,4
SAL80027,0,13,0,13,..,3,0,3,0,3,..,12,0,12,0,12,..,5,0,5,0,5,..,33,0,33,0,33,..,48,3,53,0,53,..,13,0,13,0,13,..,5,5,9,0,9,..,0,0,0,0,0,..,18,0,20,0,20,..,65,6,76,0,76,..,724,66,784,0,790,..,8,9,13,163,178,2237,736,66,803,162,3204,2141,..,..,..,..,2141,..,0,0,0,0,0,..,15,6,14,0,14,..,3,0,3,0,3,..,62,0,60,0,64,..,264,21,289,0,289,..,6,0,6,0,9,..,330,23,361,4,362,..,6,0,7,0,7,..,31,0,31,0,31,..,17,0,19,0,19,..,7,0,5,0,5,..,7,0,7,0,7,..,6,0,6,0,6,..,33,0,39,0,39,..,10,0,10,0,10,..,4,0,4,0,4,..,6,0,6,0,6,..,7,0,7,0,7,..,10,0,13
SAL80028,0,14,0,14,..,17,0,17,0,17,..,15,0,15,0,15,..,3,0,3,0,3,..,45,0,45,0,45,..,31,4,34,0,34,..,35,0,35,0,35,..,4,3,5,0,5,..,3,0,3,0,3,..,40,10,46,0,46,..,133,11,146,3,146,..,1125,99,1226,10,1238,..,12,3,14,114,126,2243,1136,106,1240,125,3600,2475,..,..,..,..,2475,..,0,0,0,0,0,..,25,3,28,0,28,..,0,0,0,0,0,..,69,10,82,0,80,..,231,28,259,0,259,..,6,3,10,0,10,..,316,40,352,0,355,..,9,5,9,0,9,..,20,0,22,0,20,..,10,0,10,0,10,..,5,0,7,0,7,..,17,0,17,0,17,..,14,0,14,0,14,..,45,0,47,0,47,..,108,3,115,5,115,..,35,0,37,0,37,..,32,4,39,0,39,..,32,0,36,0,36,..,15,0,15
SAL80029,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,16,0,16,..,13,5,15,0,15,..,9,0,5,0,5,..,8,0,7,0,7,..,5,0,5,0,5,..,14,0,14,0,14,..,52,14,62,3,62,..,318,35,352,3,353,..,0,0,3,84,92,2342,322,38,357,87,2788,2423,..,..,..,..,2423,..,4,0,4,0,4,..,29,5,37,0,37,..,0,0,0,0,0,..,14,0,14,0,14,..,10,4,17,0,17,..,0,0,0,0,0,..,24,4,26,0,33,..,7,0,8,0,8,..,3,0,3,0,3,..,9,0,9,0,6,..,8,5,9,0,9,..,7,0,7,0,10,..,4,0,3,0,3,..,21,0,22,0,22,..,12,0,12,0,12,..,14,0,14,0,14,..,8,0,7,0,7,..,13,0,10,0,10,..,0,0,0
SAL80030,0,8,0,8,..,5,0,6,0,6,..,6,0,6,0,6,..,4,0,4,0,4,..,24,0,24,0,24,..,19,0,17,0,17,..,10,0,10,0,10,..,6,3,15,0,15,..,0,0,0,0,0,..,18,0,18,0,18,..,54,8,61,0,61,..,419,26,440,3,445,..,8,0,8,434,443,2783,428,26,456,441,3671,2317,..,..,..,..,2317,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,15,0,15,..,51,9,56,0,56,..,0,0,0,0,0,..,67,7,71,0,71,..,0,0,0,0,0,..,38,0,38,0,38,..,15,0,15,3,16,..,19,3,19,0,19,..,6,0,8,0,8,..,0,0,0,0,0,..,8,0,7,0,7,..,11,0,11,0,11,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,4,0,4,..,6,0,6
SAL80031,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,12,0,12,0,12,..,0,0,0,16,16,36,12,0,12,16,64,37,..,..,..,..,37,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80032,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80033,0,14,0,14,..,7,0,7,0,7,..,22,0,24,0,24,..,4,0,4,0,4,..,44,0,46,0,46,..,25,0,25,0,25,..,30,0,30,0,30,..,8,0,8,0,8,..,3,0,3,0,3,..,14,0,16,0,16,..,139,19,154,3,157,..,924,84,1011,11,1023,..,14,0,18,102,114,2053,935,87,1025,112,3195,2097,..,..,..,..,2097,..,15,0,15,0,15,..,27,0,26,0,26,..,3,0,3,0,3,..,37,6,44,0,44,..,87,22,106,0,106,..,0,0,0,0,0,..,124,30,150,0,150,..,25,0,28,0,28,..,13,0,13,0,10,..,3,0,3,0,3,..,21,0,20,0,20,..,40,3,50,0,50,..,11,4,18,0,18,..,50,4,59,4,59,..,26,3,27,0,27,..,93,8,106,0,106,..,36,0,36,0,36,..,68,6,72,0,72,..,14,0,14
SAL80034,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,6,0,4,..,3,0,9,0,9,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,20,0,20,..,146,9,160,0,162,..,0,0,0,32,34,1189,146,14,163,36,1385,1260,..,..,..,..,1260,..,7,0,7,0,7,..,4,5,11,0,11,..,0,0,0,0,0,..,5,0,8,0,8,..,17,0,17,0,17,..,0,0,0,0,0,..,25,3,29,0,29,..,5,3,8,0,8,..,4,0,4,0,4,..,18,0,16,0,16,..,11,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0
SAL80035,0,11,0,11,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,19,0,19,0,19,..,12,0,13,0,13,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,13,5,18,0,18,..,52,20,71,0,71,..,218,45,258,3,262,..,6,0,4,60,65,1173,219,43,264,65,1499,1204,..,..,..,..,1204,..,5,0,5,0,5,..,11,6,20,0,20,..,0,0,0,0,0,..,7,0,7,0,7,..,11,3,11,0,11,..,0,0,0,0,0,..,19,3,22,0,22,..,4,0,4,0,4,..,6,0,6,0,6,..,4,0,4,0,4,..,5,0,5,0,5,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,3,0,3,..,5,0,5,0,5,..,8,3,16,0,16,..,0,0,0,0,0,..,9,0,9,0,5,..,0,0,0
SAL80036,0,9,0,9,..,0,0,0,0,0,..,11,0,11,0,13,..,0,0,0,0,3,..,19,0,19,4,21,..,4,0,9,0,9,..,20,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,13,0,13,..,58,4,64,0,68,..,306,17,326,8,330,..,0,0,0,30,40,927,308,17,325,42,1291,982,..,..,..,..,982,..,0,0,0,0,0,..,4,0,8,0,9,..,0,0,0,0,0,..,9,0,6,0,6,..,35,4,39,0,41,..,0,0,0,0,0,..,42,3,50,0,54,..,5,0,5,0,5,..,7,0,7,0,7,..,8,0,8,0,8,..,13,0,13,0,13,..,6,0,9,0,9,..,5,0,5,0,5,..,12,0,12,0,12,..,47,4,54,0,54,..,11,0,11,0,11,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0
SAL80037,0,7,0,7,..,0,0,0,0,6,..,13,0,13,0,13,..,0,0,0,0,0,..,21,0,21,0,24,..,19,0,16,0,16,..,0,0,0,0,0,..,3,3,7,0,7,..,0,0,0,0,0,..,8,6,11,0,11,..,44,3,51,4,55,..,322,30,349,5,354,..,10,0,10,84,95,2186,331,30,363,88,2643,2175,..,..,..,..,2175,..,0,0,0,0,0,..,45,0,52,0,52,..,0,0,0,0,0,..,7,5,14,0,14,..,10,0,10,0,10,..,0,0,0,0,0,..,18,6,22,0,22,..,9,0,10,0,10,..,3,0,3,0,3,..,11,0,11,0,14,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,6,0,10,0,10,..,8,0,8,0,8,..,4,0,4,0,4,..,6,0,6,0,6,..,5,0,5
SAL80038,0,3,0,3,..,13,0,13,0,13,..,6,0,6,0,6,..,10,5,10,0,10,..,30,5,34,0,34,..,24,0,24,0,24,..,12,0,12,0,12,..,9,3,11,0,11,..,0,0,0,0,0,..,18,0,15,0,15,..,42,0,44,0,44,..,783,56,839,0,837,..,6,0,5,257,262,1310,790,58,843,259,2415,1147,..,..,..,..,1147,..,0,0,0,0,0,..,16,0,17,0,17,..,0,0,0,0,0,..,58,5,66,0,66,..,447,24,465,0,465,..,17,6,22,0,22,..,528,24,549,0,549,..,0,0,0,0,0,..,13,0,15,0,15,..,13,0,13,0,13,..,10,0,8,0,8,..,22,0,22,0,22,..,7,0,7,0,7,..,33,0,33,0,33,..,12,0,12,0,12,..,8,0,9,0,9,..,13,0,13,0,13,..,3,0,3,0,3,..,9,0,9
SAL80039,0,8,0,8,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,20,0,20,0,20,..,19,0,19,0,19,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,25,0,25,..,40,8,49,0,46,..,324,26,350,0,353,..,8,0,4,60,65,2100,330,28,357,65,2518,2121,..,..,..,..,2121,..,3,0,3,0,3,..,25,6,28,0,28,..,0,0,0,0,0,..,10,5,13,0,13,..,25,0,25,0,25,..,0,0,0,0,0,..,31,0,34,0,34,..,7,0,5,0,5,..,7,0,7,0,7,..,4,0,4,0,4,..,15,0,14,0,14,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,11,0,11,..,10,0,10,0,10,..,12,0,12,0,12,..,8,0,8,0,8,..,18,0,21,0,18,..,0,0,0
SAL80040,0,0,0,0,..,11,0,5,0,5,..,8,0,8,0,8,..,0,0,0,0,0,..,19,0,18,0,18,..,19,3,22,0,22,..,3,0,3,0,3,..,0,0,3,0,3,..,8,0,8,0,8,..,4,0,0,0,0,..,29,0,31,0,29,..,197,16,209,3,213,..,3,0,3,44,50,1126,194,16,213,51,1391,1277,..,..,..,..,1277,..,3,0,3,0,3,..,7,3,6,0,6,..,0,0,0,0,0,..,0,0,4,0,4,..,13,3,21,0,21,..,0,0,0,0,0,..,14,4,20,0,20,..,7,0,7,0,7,..,16,0,16,0,16,..,9,0,9,0,9,..,11,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
SAL80041,0,26,0,26,..,9,0,9,0,9,..,35,0,35,4,38,..,0,0,0,0,0,..,71,0,71,4,72,..,20,6,25,0,25,..,22,0,24,0,24,..,8,0,8,0,8,..,0,0,5,0,5,..,15,0,15,0,15,..,131,19,146,0,146,..,1014,81,1098,11,1108,..,10,0,10,72,84,1199,1026,83,1106,89,2399,1227,..,..,..,..,1227,..,0,0,0,0,0,..,44,8,53,0,53,..,0,0,0,0,0,..,42,5,43,0,48,..,81,17,98,0,98,..,13,0,16,0,16,..,135,21,154,0,157,..,4,0,4,0,4,..,8,0,8,0,8,..,3,0,3,0,3,..,6,0,6,0,6,..,42,0,42,0,42,..,12,0,18,0,18,..,34,0,37,0,37,..,94,13,107,3,110,..,62,10,71,0,71,..,27,0,24,0,24,..,59,8,67,0,66,..,13,0,13
SAL80042,0,11,0,11,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,25,0,25,0,25,..,24,0,21,0,21,..,23,0,23,0,27,..,3,0,4,0,4,..,6,0,8,0,8,..,21,4,21,0,21,..,123,9,138,0,138,..,837,78,920,8,924,..,13,6,10,49,68,1351,850,83,933,62,2344,1454,..,..,..,..,1454,..,0,0,0,0,0,..,20,0,24,0,24,..,0,0,0,0,0,..,42,9,55,0,55,..,162,28,193,0,193,..,6,4,6,0,6,..,215,45,252,0,252,..,20,0,20,0,23,..,8,0,8,0,8,..,10,0,10,0,10,..,4,0,4,0,4,..,45,0,45,0,45,..,15,0,15,0,15,..,48,0,48,4,56,..,13,8,25,0,25,..,32,0,32,0,32,..,14,0,17,0,17,..,53,4,59,0,59,..,4,0,4
SAL80043,0,5,0,5,..,8,0,8,0,8,..,4,0,5,0,5,..,4,0,4,0,4,..,14,0,18,0,18,..,13,0,15,0,19,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,73,6,77,0,77,..,386,32,416,5,421,..,8,0,8,55,66,2215,389,32,424,60,2701,2329,..,..,..,..,2329,..,0,0,0,0,0,..,6,0,5,0,5,..,0,0,0,0,0,..,13,0,16,0,22,..,40,5,42,0,42,..,0,0,0,0,0,..,54,5,64,0,65,..,9,0,3,0,3,..,24,0,24,0,24,..,9,0,6,0,6,..,22,3,25,0,25,..,3,0,3,0,3,..,4,0,4,0,4,..,12,4,14,0,14,..,34,0,40,0,38,..,11,0,12,0,12,..,5,0,5,0,3,..,6,0,9,0,3,..,4,0,9
SAL80044,0,4,0,4,..,7,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,12,0,12,..,4,0,12,0,12,..,6,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,27,3,27,0,27,..,225,18,240,0,246,..,0,0,3,55,55,1123,229,19,248,56,1423,1322,..,..,..,..,1322,..,0,0,0,0,0,..,7,4,10,0,10,..,0,0,0,0,0,..,9,0,12,0,15,..,29,9,30,0,31,..,3,0,3,0,3,..,41,7,47,0,45,..,7,0,7,0,7,..,9,0,9,0,9,..,8,0,8,0,8,..,21,3,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,17,0,17,..,7,0,7,0,7,..,3,0,3,0,3,..,12,0,12,0,7,..,7,0,7,0,7,..,0,0,0
SAL80045,0,8,0,11,..,0,0,0,0,0,..,15,0,17,0,13,..,0,0,0,0,0,..,25,0,31,4,32,..,9,0,9,0,11,..,8,0,8,0,8,..,0,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,97,3,102,0,105,..,561,50,608,8,616,..,12,0,12,26,37,727,569,47,616,33,1382,708,..,..,..,..,708,..,0,0,0,0,0,..,11,3,12,0,12,..,0,0,0,0,0,..,9,5,13,0,14,..,89,12,102,0,104,..,0,0,0,0,0,..,102,20,122,3,125,..,11,0,11,0,11,..,14,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,28,4,30,0,30,..,9,0,10,0,10,..,45,3,48,0,48,..,7,0,7,0,7,..,25,0,25,0,25,..,40,4,38,0,38,..,17,0,17,0,17,..,4,0,4
SAL80046,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,17,0,17,..,12,0,12,0,12,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,20,4,30,0,25,..,44,6,57,0,54,..,349,58,409,3,406,..,3,0,3,51,55,1137,352,58,411,54,1602,1195,..,..,..,..,1195,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,14,6,23,0,19,..,85,20,104,4,107,..,6,4,11,0,11,..,100,29,132,3,138,..,5,0,3,0,3,..,13,0,12,0,12,..,12,0,12,0,12,..,4,4,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,9,0,9,..,12,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
SAL80047,0,8,0,8,..,12,0,12,0,12,..,0,0,3,0,3,..,5,0,5,0,5,..,22,0,17,0,17,..,18,0,16,0,16,..,7,0,11,0,11,..,4,0,6,0,6,..,0,0,0,0,0,..,28,5,36,0,36,..,98,16,112,6,116,..,425,59,479,4,487,..,15,0,17,69,92,1496,442,60,499,82,2079,1618,..,..,..,..,1618,..,0,0,0,0,0,..,9,0,9,0,11,..,0,0,0,0,0,..,16,0,19,0,19,..,49,10,64,0,63,..,0,0,0,0,0,..,69,18,86,0,86,..,3,0,5,0,8,..,14,0,14,0,14,..,11,0,11,0,11,..,16,3,24,0,24,..,6,0,6,0,6,..,0,0,0,0,0,..,10,0,10,0,10,..,17,0,13,0,13,..,8,0,8,0,8,..,9,0,9,0,9,..,4,0,0,0,0,..,5,0,5
SAL80048,0,3,0,3,..,3,0,3,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,9,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,36,4,37,6,41,..,217,10,232,5,238,..,9,0,9,40,47,1394,220,10,235,49,1676,1402,..,..,..,..,1402,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,17,0,17,0,18,..,0,0,0,0,0,..,24,0,24,0,24,..,23,3,24,0,24,..,9,0,9,0,9,..,14,0,14,0,14,..,3,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,6,0,6,..,0,0,0
SAL80049,0,12,0,9,..,6,0,7,0,7,..,24,3,25,0,25,..,0,0,0,0,0,..,31,0,37,0,40,..,35,6,41,0,42,..,4,0,4,0,4,..,3,5,9,0,9,..,0,0,0,0,0,..,22,10,33,0,33,..,130,19,150,0,152,..,564,79,646,9,651,..,15,9,23,98,118,2859,580,84,667,107,3633,2754,..,..,..,..,2754,..,3,0,3,0,3,..,36,13,47,3,52,..,0,0,0,0,0,..,16,0,17,0,17,..,43,8,54,0,54,..,3,0,3,0,3,..,65,11,74,0,74,..,5,3,12,0,12,..,0,0,0,0,0,..,15,0,15,0,15,..,17,0,21,0,21,..,0,0,0,0,0,..,28,3,36,0,36,..,29,6,25,0,25,..,4,0,7,0,7,..,22,4,25,0,25,..,11,0,11,0,19,..,18,0,18,0,18,..,0,0,0
SAL80050,0,3,0,3,..,3,0,9,0,9,..,6,0,6,0,6,..,0,0,0,0,0,..,16,0,19,0,19,..,27,6,25,0,25,..,9,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,18,8,29,0,29,..,61,5,65,0,70,..,405,43,445,9,453,..,9,0,7,58,68,2343,414,45,456,62,2863,2155,..,..,..,..,2155,..,0,0,0,0,0,..,14,3,17,0,17,..,7,0,7,0,7,..,11,3,13,0,13,..,46,5,52,0,52,..,0,0,0,0,0,..,61,10,74,0,75,..,20,4,19,0,19,..,13,0,13,0,13,..,15,0,15,0,16,..,13,6,15,0,15,..,10,0,10,0,10,..,3,0,3,0,3,..,8,0,8,0,11,..,8,0,8,0,8,..,12,0,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5
