SAL80051,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,5,0,5,..,17,4,19,0,17,..,201,15,219,0,224,..,6,0,6,23,22,1260,207,15,223,24,1503,1245,..,..,..,..,1245,..,3,0,3,0,3,..,28,0,28,0,28,..,0,0,0,0,0,..,3,3,10,0,10,..,16,5,21,0,21,..,0,0,0,0,0,..,24,8,36,0,36,..,13,0,11,0,15,..,12,0,12,0,12,..,0,0,0,0,0,..,9,0,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80052,0,0,0,0,..,6,0,6,0,6,..,10,0,10,0,10,..,5,0,5,0,5,..,20,0,20,0,20,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,9,0,9,0,9,..,50,0,50,0,55,..,292,22,313,0,317,..,5,0,5,77,90,1466,296,22,322,81,1869,1494,..,..,..,..,1494,..,0,0,0,0,0,..,18,0,20,0,20,..,0,0,0,0,0,..,13,0,18,0,18,..,23,3,28,0,28,..,0,0,0,0,0,..,37,3,40,0,40,..,6,0,4,0,4,..,18,0,26,0,26,..,9,0,9,0,9,..,21,0,18,0,18,..,6,0,6,0,6,..,0,0,0,0,0,..,14,0,14,0,14,..,15,0,19,0,19,..,12,0,17,0,17,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,3
SAL80053,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,12,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,34,9,44,0,44,..,230,26,259,0,257,..,0,4,10,59,64,1247,234,28,266,57,1568,1327,..,..,..,..,1327,..,0,0,0,0,0,..,7,0,3,0,3,..,0,0,0,0,0,..,12,3,10,0,10,..,16,3,19,0,19,..,0,0,0,0,0,..,26,4,34,0,34,..,7,0,10,0,10,..,18,0,18,0,18,..,10,0,10,0,10,..,7,0,14,0,14,..,5,0,5,0,5,..,6,0,6,0,6,..,3,0,5,0,5,..,20,0,21,0,21,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
SAL80054,0,7,0,7,..,4,0,4,0,4,..,17,0,15,0,15,..,3,0,3,0,3,..,31,0,36,0,36,..,23,5,31,0,36,..,9,0,9,0,9,..,6,0,3,0,5,..,0,0,0,0,0,..,78,23,98,0,98,..,86,6,88,0,96,..,565,87,647,6,653,..,9,0,9,63,72,1592,571,89,659,63,2316,1649,..,..,..,..,1649,..,5,0,5,0,5,..,13,7,18,0,18,..,4,0,4,0,4,..,19,13,34,0,30,..,48,16,66,0,66,..,0,0,3,0,3,..,72,38,105,0,102,..,22,3,20,0,20,..,0,0,0,0,0,..,11,0,11,0,11,..,7,4,13,0,13,..,5,0,3,0,3,..,9,0,9,0,9,..,25,0,30,0,30,..,31,0,31,0,31,..,13,0,19,0,19,..,11,0,11,0,11,..,30,5,31,0,31,..,0,0,0
SAL80055,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,4,0,4,..,4,0,7,0,7,..,24,5,26,0,26,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,7,0,7,..,51,3,58,0,58,..,228,29,255,0,255,..,8,0,8,48,54,1542,239,29,261,48,1849,1527,..,..,..,..,1527,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,23,0,21,0,21,..,0,0,0,0,0,..,28,0,31,0,31,..,4,0,4,0,4,..,7,0,7,0,7,..,11,0,11,0,11,..,10,5,11,0,11,..,0,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,10,..,5,0,5,0,5,..,8,4,6,0,6,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0
SAL80056,0,9,0,9,..,0,0,0,0,0,..,9,0,9,0,8,..,0,0,0,0,0,..,16,0,16,0,17,..,21,0,21,0,21,..,27,0,27,0,28,..,0,0,3,0,3,..,0,0,0,0,0,..,23,0,25,0,25,..,65,4,67,0,71,..,592,59,646,9,653,..,6,0,9,62,72,1474,602,59,657,66,2198,1453,..,..,..,..,1453,..,14,0,14,0,14,..,11,0,13,0,13,..,0,0,0,0,0,..,27,3,27,0,27,..,103,33,137,0,138,..,6,0,6,0,6,..,132,36,161,0,166,..,39,0,38,0,38,..,6,0,8,0,4,..,9,0,9,0,9,..,11,0,10,0,10,..,14,0,12,0,12,..,17,0,17,0,17,..,55,3,57,0,57,..,8,0,8,0,8,..,22,0,24,0,24,..,23,0,23,0,23,..,14,0,14,0,14,..,0,0,3
SAL80057,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,3,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,3,17,0,14,..,165,10,169,7,171,..,0,0,0,21,25,682,168,10,174,26,875,737,..,..,..,..,737,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,22,4,24,0,24,..,0,0,0,0,0,..,34,4,32,0,32,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,16,0,19,0,19,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,3,0,3,..,0,0,5,0,5,..,9,0,8,0,8,..,0,0,0,0,0,..,0,0,0
SAL80058,0,9,0,9,..,16,0,16,0,16,..,28,0,28,0,28,..,5,0,5,0,5,..,67,0,67,0,67,..,35,4,37,0,37,..,37,6,43,5,46,..,12,4,15,0,15,..,5,0,6,0,6,..,79,14,98,0,98,..,227,30,253,4,262,..,1750,237,1989,18,2004,..,12,0,11,132,145,1637,1759,243,1999,148,3788,1579,..,..,..,..,1579,..,10,0,10,0,10,..,35,4,45,0,45,..,0,0,0,0,0,..,66,16,81,0,81,..,338,89,427,0,431,..,4,0,4,0,10,..,411,106,519,4,516,..,32,0,32,0,32,..,6,0,6,0,6,..,14,0,14,0,13,..,10,0,10,0,10,..,64,3,68,0,66,..,47,0,51,0,47,..,87,5,96,0,96,..,173,3,173,6,178,..,89,5,91,0,91,..,47,0,47,0,49,..,51,6,49,0,49,..,15,0,20
SAL80059,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,27,4,33,0,33,..,83,13,91,0,91,..,9,0,9,19,24,979,88,13,100,19,1101,923,..,..,..,..,923,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,10,0,10,..,0,0,0,0,0,..,15,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0
SAL80060,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,5,6,23,6,0,3,5,38,13,..,..,..,..,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,3,0,3,..,0,0,0,0,0,..,0,5,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80061,0,5,0,5,..,13,0,13,0,13,..,5,0,5,0,3,..,8,0,8,0,8,..,29,0,29,0,26,..,3,0,3,0,3,..,30,0,33,0,33,..,0,0,3,0,3,..,0,0,0,0,0,..,7,0,8,0,8,..,80,0,79,0,80,..,465,35,503,8,508,..,4,0,4,72,74,1187,472,35,505,74,1768,1286,..,..,..,..,1286,..,0,0,4,0,4,..,5,0,5,0,11,..,0,0,0,0,0,..,17,5,16,0,16,..,58,6,58,0,58,..,0,0,0,0,0,..,65,8,80,0,80,..,4,0,9,0,9,..,14,0,14,0,14,..,7,0,7,0,7,..,20,0,20,0,20,..,18,0,18,0,23,..,4,0,4,0,4,..,26,0,29,0,29,..,27,0,27,0,27,..,7,0,8,0,8,..,10,0,9,0,9,..,18,0,22,0,22,..,9,0,9
SAL80062,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,10,0,13,0,13,..,6,3,9,0,9,..,4,0,4,0,4,..,3,0,4,0,4,..,0,0,0,0,0,..,10,0,13,0,13,..,39,4,49,0,44,..,171,22,188,0,192,..,0,0,0,31,33,1160,169,22,194,29,1383,1082,..,..,..,..,1082,..,0,0,0,0,0,..,17,3,20,0,20,..,5,0,5,0,5,..,7,5,11,0,11,..,8,3,8,0,8,..,0,0,0,0,0,..,10,7,19,0,19,..,5,0,5,0,5,..,4,0,4,0,4,..,3,0,3,0,3,..,7,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80063,0,3,0,3,..,9,0,5,0,5,..,3,0,4,0,4,..,0,0,0,0,0,..,7,5,11,0,11,..,17,0,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,33,8,42,0,42,..,265,29,297,0,297,..,4,0,4,44,50,1338,268,29,297,44,1685,1296,..,..,..,..,1296,..,0,0,0,0,0,..,20,0,23,0,23,..,3,0,3,0,3,..,13,4,13,0,13,..,27,5,34,0,34,..,0,0,6,0,6,..,40,13,49,0,49,..,18,0,18,0,18,..,16,0,16,0,16,..,4,0,4,0,4,..,17,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,6,0,5,0,5,..,0,0,0,0,0,..,5,0,5
SAL80064,0,7,0,7,..,3,0,6,0,6,..,20,0,19,0,19,..,6,0,6,0,6,..,35,5,36,0,36,..,19,0,19,0,19,..,18,0,18,0,18,..,5,0,5,0,5,..,0,0,0,0,0,..,27,9,31,0,31,..,68,12,86,0,90,..,501,64,569,4,574,..,11,0,11,93,101,3118,512,64,580,99,3798,3313,..,..,..,..,3313,..,5,0,5,0,5,..,30,3,35,0,35,..,0,0,0,0,0,..,16,3,20,0,20,..,17,4,22,0,22,..,0,0,0,0,0,..,36,7,41,0,41,..,10,0,10,0,10,..,4,0,4,0,4,..,11,0,12,0,12,..,14,0,14,0,14,..,16,0,20,0,20,..,0,0,0,0,0,..,33,0,33,0,33,..,12,0,19,0,15,..,34,3,39,0,39,..,18,0,18,0,18,..,18,5,19,0,19,..,0,0,0
SAL80065,0,0,5,3,..,3,0,3,0,3,..,12,0,12,0,12,..,0,0,0,0,0,..,16,0,16,5,16,..,10,0,13,0,13,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,7,0,9,0,9,..,28,3,25,0,32,..,198,11,210,4,219,..,6,0,6,35,43,1272,204,11,220,42,1529,1309,..,..,..,..,1309,..,0,0,0,0,0,..,25,0,24,0,24,..,0,0,0,0,0,..,5,0,9,0,9,..,8,0,11,0,11,..,0,0,0,0,0,..,13,5,23,0,23,..,11,0,11,0,11,..,12,0,12,0,12,..,0,0,0,0,0,..,3,0,6,0,6,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,3,0,3,..,8,0,9,0,9,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0
SAL80066,0,14,0,14,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,19,0,19,0,19,..,16,0,18,0,22,..,24,0,28,4,27,..,9,0,4,0,4,..,5,0,6,0,5,..,5,0,3,0,3,..,64,0,65,0,68,..,443,30,471,13,481,..,9,4,12,93,102,1412,450,29,486,102,1999,1519,..,..,..,..,1519,..,0,0,0,0,0,..,19,3,19,0,19,..,5,0,5,0,5,..,25,0,21,0,21,..,20,9,25,0,24,..,0,0,0,0,0,..,43,10,50,0,48,..,15,0,15,0,15,..,7,0,6,0,6,..,5,0,5,0,4,..,9,0,9,0,9,..,7,0,7,0,7,..,15,0,20,0,20,..,28,0,28,0,28,..,56,0,55,0,55,..,15,0,20,0,20,..,8,0,8,0,8,..,19,0,19,0,15,..,12,6,9
SAL80067,0,4,0,4,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,13,0,13,0,13,..,22,0,24,0,24,..,9,0,9,0,9,..,5,0,5,0,5,..,10,0,10,0,10,..,5,5,12,0,12,..,42,13,53,0,53,..,416,30,452,5,457,..,8,4,13,90,101,2061,430,35,464,90,2620,2020,..,..,..,..,2020,..,0,0,0,0,0,..,8,0,13,0,13,..,3,0,3,0,3,..,30,6,33,0,33,..,70,7,73,0,73,..,9,0,9,0,9,..,100,13,114,0,114,..,0,0,6,0,6,..,63,0,63,0,63,..,16,0,16,0,16,..,14,0,14,0,14,..,12,0,12,0,12,..,3,0,4,0,4,..,16,0,16,0,16,..,34,0,32,0,32,..,15,0,19,0,19,..,8,0,8,0,8,..,10,0,10,0,10,..,3,0,3
SAL80068,0,27,0,27,..,4,0,5,0,5,..,30,0,30,0,31,..,8,0,8,0,8,..,75,0,69,0,76,..,46,7,51,0,51,..,32,0,32,0,35,..,6,0,10,0,8,..,6,0,6,0,6,..,83,13,90,0,90,..,193,40,234,0,236,..,1725,346,2070,9,2080,..,27,4,36,147,186,2069,1753,353,2104,159,4331,2091,..,..,..,..,2091,..,11,0,11,0,11,..,32,8,36,0,38,..,9,0,9,0,9,..,81,22,100,0,97,..,313,99,411,4,414,..,8,4,6,0,6,..,402,124,522,5,526,..,23,3,25,0,25,..,14,0,14,0,14,..,8,0,8,0,13,..,18,0,16,0,16,..,38,0,37,0,37,..,54,3,59,0,59,..,87,6,88,0,88,..,170,4,173,0,175,..,92,4,98,4,98,..,22,0,21,0,21,..,54,3,57,0,59,..,21,0,18
SAL80069,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,4,0,4,..,13,0,13,0,13,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,14,0,14,..,41,5,52,0,52,..,176,14,196,0,193,..,10,0,11,55,65,1299,190,17,206,58,1556,1389,..,..,..,..,1389,..,3,0,3,0,3,..,6,3,4,0,4,..,6,0,6,0,6,..,6,0,4,0,4,..,13,0,13,0,13,..,0,0,0,0,0,..,15,3,19,0,19,..,5,0,5,0,5,..,21,0,22,0,22,..,10,0,10,0,10,..,16,6,29,0,29,..,8,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0
SAL80070,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,3,3,136,8,0,8,3,150,145,..,..,..,..,145,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80071,0,8,0,8,..,9,0,9,0,9,..,24,0,24,0,28,..,7,0,7,0,7,..,48,0,48,0,51,..,32,7,37,5,42,..,49,0,49,0,49,..,12,0,15,0,15,..,8,0,8,0,9,..,68,14,84,0,84,..,211,18,225,10,233,..,1538,224,1765,14,1777,..,27,6,32,125,156,2230,1569,229,1794,139,4163,2215,..,..,..,..,2215,..,4,0,4,0,9,..,18,0,21,0,21,..,0,0,0,0,0,..,90,20,111,0,111,..,258,77,339,10,347,..,5,0,3,0,3,..,352,99,453,10,458,..,25,4,29,0,29,..,10,0,10,0,10,..,3,0,3,0,3,..,20,4,24,0,24,..,72,5,79,0,79,..,46,3,46,0,46,..,72,4,75,0,75,..,103,3,106,0,106,..,43,3,47,0,49,..,27,0,27,0,27,..,59,4,61,0,63,..,30,0,28
SAL80072,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,9,0,9,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,18,6,19,0,19,..,47,0,46,0,46,..,237,20,258,0,258,..,3,5,9,49,60,1161,238,24,263,52,1479,1192,..,..,..,..,1192,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,21,6,29,0,32,..,5,0,4,0,4,..,30,10,39,0,40,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,15,0,16,0,16,..,22,0,19,0,19,..,8,0,12,0,12,..,12,0,12,0,12,..,20,0,20,0,20,..,14,0,12,0,12,..,6,0,10,0,10,..,8,0,8,0,8,..,0,0,0
SAL80073,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,14,0,14,0,14,..,18,3,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,10,26,0,31,..,43,6,45,0,46,..,222,39,256,3,259,..,0,0,6,44,50,1336,225,39,263,45,1642,1325,..,..,..,..,1325,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,4,3,10,0,10,..,16,5,19,0,19,..,0,0,0,0,0,..,19,4,34,0,34,..,6,0,6,0,6,..,8,0,8,0,8,..,7,0,7,0,7,..,12,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,11,0,11,..,9,0,9,0,9,..,12,0,12,0,12,..,6,0,7,0,7,..,0,0,0,0,0,..,0,0,4
SAL80074,0,3,0,3,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,4,10,0,10,..,39,5,39,0,42,..,183,18,197,5,201,..,0,0,0,50,50,1109,183,18,203,54,1361,1161,..,..,..,..,1161,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,13,0,14,0,14,..,12,5,23,0,23,..,0,0,0,0,0,..,28,5,33,0,33,..,0,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,10,4,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80075,0,7,0,7,..,12,0,12,0,12,..,8,0,8,0,8,..,0,0,5,0,5,..,28,0,26,0,26,..,27,0,31,0,31,..,3,0,3,0,3,..,3,3,5,0,5,..,0,0,0,0,0,..,26,8,34,0,32,..,82,12,93,5,98,..,462,59,519,9,529,..,15,7,18,83,101,2127,473,62,538,88,2749,2198,..,..,..,..,2198,..,4,0,4,0,4,..,32,5,39,0,38,..,0,0,0,0,0,..,5,3,6,0,6,..,30,9,44,0,44,..,0,0,0,0,0,..,36,15,48,0,48,..,6,3,4,0,4,..,8,0,8,0,8,..,9,0,9,0,9,..,8,0,8,0,8,..,8,5,6,0,6,..,16,0,20,0,20,..,32,3,29,0,37,..,30,0,32,0,32,..,35,3,42,0,42,..,9,0,9,0,9,..,14,0,17,0,17,..,9,0,9
SAL80076,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,10,0,16,0,16,..,4,0,4,0,4,..,6,0,4,0,4,..,0,0,0,0,0,..,4,0,5,0,5,..,43,4,50,0,49,..,220,14,235,0,235,..,3,0,3,41,49,1238,226,14,245,42,1520,1362,..,..,..,..,1362,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,5,12,0,12,..,18,3,19,0,19,..,0,0,0,0,0,..,29,5,28,0,28,..,6,4,8,0,8,..,18,0,18,0,24,..,4,6,3,0,7,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,20,0,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,8
SAL80077,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,359,359,10,0,0,0,359,366,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
SAL80078,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,7,..,0,0,0,0,0,..,15,0,15,0,10,..,9,0,9,0,9,..,30,0,27,0,27,..,0,0,0,0,0,..,0,0,4,0,4,..,7,0,7,0,7,..,38,0,41,0,41,..,309,20,330,0,335,..,7,0,7,35,41,773,312,20,338,40,1149,799,..,..,..,..,799,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,21,8,31,0,31,..,48,0,48,0,48,..,5,0,4,0,4,..,78,5,87,0,87,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,11,..,18,7,21,0,21,..,7,0,10,0,10,..,0,0,0,0,0,..,22,0,22,0,22,..,4,0,4,0,4,..,9,0,9,0,9,..,9,0,9,0,9,..,5,0,5,0,5,..,8,0,8
SAL80079,0,12,0,12,..,0,0,0,0,0,..,14,0,14,0,14,..,3,0,3,0,3,..,29,0,28,0,28,..,9,0,18,0,18,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,24,4,25,0,29,..,51,8,54,0,57,..,373,46,415,7,419,..,7,0,7,56,63,1603,379,46,427,56,2086,1728,..,..,..,..,1728,..,3,0,3,0,3,..,32,9,33,0,38,..,0,0,0,0,0,..,9,0,13,0,13,..,10,0,11,0,14,..,0,0,0,0,0,..,21,0,27,0,28,..,13,0,13,0,13,..,8,0,8,0,4,..,13,0,13,0,13,..,6,0,6,0,6,..,9,0,16,0,16,..,0,0,0,0,0,..,8,3,7,0,7,..,13,0,13,0,13,..,31,4,39,0,38,..,10,0,10,0,10,..,9,0,14,0,14,..,0,0,0
